Sign_ID,ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat,Pic
1,814861.0,737860.525,3755163.168,276.173,0.804,0.02712,15.035,49324.352960000004,-84.427335504,33.910051595,97
1,814862.0,737860.532,3755163.176,276.018,0.827,0.01683,15.042,49324.353,-84.427335431,33.910051668,97
1,814975.0,737860.517,3755163.175,276.788,0.78,0.06815,14.999,49324.36615,-84.42733559,33.910051662,97
1,814976.0,737860.511,3755163.177,276.633,0.784,0.057870000000000005,14.985999999999999,49324.366180000005,-84.42733565,33.910051681,97
1,814977.0,737860.507,3755163.18,276.479,0.812,0.047580000000000004,14.975999999999999,49324.36621,-84.427335696,33.910051707,97
1,814978.0,737860.486,3755163.174,276.324,0.788,0.0373,14.949000000000002,49324.366239999996,-84.427335923,33.91005166,97
1,814979.0,737860.494,3755163.183,276.171,0.796,0.02702,14.956,49324.36628,-84.427335835,33.910051739000004,97
1,814980.0,737860.506,3755163.194,276.017,0.82,0.016730000000000002,14.969000000000001,49324.366310000005,-84.427335703,33.910051835,97
1,815093.0,737860.492,3755163.194,276.784,0.796,0.06815,14.927,49324.379460000004,-84.427335852,33.910051833000004,97
1,815094.0,737860.495,3755163.2,276.631,0.812,0.057870000000000005,14.923,49324.37949,-84.427335824,33.910051887,97
1,815095.0,737860.485,3755163.2,276.477,0.808,0.047580000000000004,14.907,49324.37953,-84.427335929,33.910051889,97
1,815096.0,737860.481,3755163.202,276.324,0.812,0.0373,14.899000000000001,49324.37956,-84.427335971,33.910051916,97
1,815097.0,737860.48,3755163.207,276.171,0.82,0.02702,14.895999999999999,49324.37959,-84.42733598,33.910051956,97
1,815098.0,737860.482,3755163.213,276.018,0.824,0.016730000000000002,14.898,49324.37963,-84.42733595600001,33.910052009,97
1,815211.0,737860.467,3755163.212,276.783,0.796,0.06825,14.855,49324.39278,-84.427336115,33.910052004,97
1,815212.0,737860.465,3755163.216,276.63,0.784,0.05797000000000001,14.845999999999998,49324.392810000005,-84.42733613600001,33.910052038,97
1,815213.0,737860.478,3755163.227,276.478,0.827,0.047689999999999996,14.855,49324.39284,-84.427335997,33.910052137,97
1,815214.0,737860.456,3755163.221,276.324,0.784,0.0374,14.827,49324.392869999996,-84.427336234,33.910052086,97
1,815215.0,737860.449,3755163.222,276.172,0.831,0.02712,14.817,49324.39291,-84.427336311,33.910052099,97
1,815216.0,737860.429,3755163.217,276.019,0.816,0.01683,14.794,49324.39294,-84.42733653,33.910052055,97
1,815329.0,737860.454,3755163.236,276.778,0.792,0.06815,14.796,49324.40609,-84.42733625,33.910052227,97
1,815330.0,737860.442,3755163.235,276.625,0.82,0.057870000000000005,14.776,49324.40612,-84.427336379,33.910052219,97
1,815331.0,737860.449,3755163.243,276.474,0.827,0.047580000000000004,14.777999999999999,49324.40615,-84.427336309,33.91005229,97
1,815332.0,737860.431,3755163.239,276.321,0.824,0.0373,14.754000000000001,49324.406189999994,-84.42733650699999,33.910052255,97
1,815333.0,737860.432,3755163.245,276.169,0.827,0.02702,14.754000000000001,49324.40622,-84.427336487,33.910052306,97
1,815334.0,737860.433,3755163.25,276.018,0.824,0.016730000000000002,14.754000000000001,49324.40625,-84.427336482,33.910052351,97
1,815447.0,737860.428,3755163.254,276.774,0.8,0.06815,14.722000000000001,49324.41941,-84.427336533,33.910052395,97
1,815448.0,737860.41,3755163.25,276.621,0.792,0.057870000000000005,14.695,49324.41944,-84.42733673,33.910052359,97
1,815449.0,737860.428,3755163.264,276.471,0.824,0.047580000000000004,14.710999999999999,49324.41947,-84.427336524,33.910052484,97
1,815450.0,737860.408,3755163.259,276.319,0.808,0.0373,14.685,49324.4195,-84.427336742,33.91005244,97
1,815451.0,737860.407,3755163.263,276.168,0.827,0.02702,14.682,49324.419539999995,-84.42733675,33.910052479,97
1,815452.0,737860.404,3755163.266,276.017,0.8,0.016730000000000002,14.677999999999999,49324.41957,-84.42733678399999,33.910052509,97
1,815565.0,737860.373,3755163.258,276.769,0.804,0.06825,14.617,49324.43272,-84.427337118,33.910052441,97
1,815566.0,737860.403,3755163.278,276.621,0.812,0.05797000000000001,14.644,49324.43275,-84.42733679,33.910052614,97
1,815567.0,737860.392,3755163.277,276.469,0.804,0.04768,14.626,49324.43279,-84.427336914,33.910052607,97
1,815568.0,737860.363,3755163.267,276.318,0.796,0.0374,14.59,49324.43282,-84.42733723,33.910052524,97
1,815569.0,737860.378,3755163.279,276.168,0.827,0.02712,14.605,49324.43285,-84.427337063,33.910052633,97
1,815571.0,737860.371,3755163.286,275.868,0.761,0.00655,14.597999999999999,49324.43292,-84.427337136,33.910052689000004,97
1,815684.0,737860.386,3755163.296,276.766,0.8,0.06815,14.587,49324.446039999995,-84.42733697199999,33.910052779000004,97
1,815685.0,737860.371,3755163.293,276.615,0.816,0.057870000000000005,14.562999999999999,49324.44607,-84.42733714,33.910052754,97
1,815686.0,737860.363,3755163.293,276.465,0.804,0.047580000000000004,14.549000000000001,49324.4461,-84.427337226,33.910052762,97
1,815687.0,737860.34,3755163.286,276.315,0.804,0.0373,14.52,49324.446130000004,-84.427337474,33.910052705,97
1,815688.0,737860.361,3755163.302,276.166,0.827,0.02702,14.542,49324.446169999996,-84.427337239,33.910052842,97
1,815690.0,737860.35,3755163.306,275.867,0.773,0.00645,14.53,49324.44623,-84.427337361,33.910052877,97
1,815803.0,737860.358,3755163.313,276.762,0.804,0.06815,14.511,49324.45935,-84.427337274,33.910052938,97
1,815804.0,737860.348,3755163.312,276.612,0.796,0.057870000000000005,14.493,49324.459389999996,-84.427337384,33.910052936,97
1,815805.0,737860.354,3755163.32,276.463,0.8,0.047580000000000004,14.495,49324.45942,-84.427337314,33.910053006,97
1,815806.0,737860.344,3755163.32,276.314,0.8,0.0373,14.481,49324.45945,-84.427337416,33.910053006999995,97
1,815807.0,737860.336,3755163.321,276.165,0.824,0.02702,14.47,49324.45948,-84.427337503,33.910053014,97
1,815809.0,737860.337,3755163.331,275.867,0.773,0.00645,14.472000000000001,49324.45955,-84.427337488,33.910053105,97
1,815922.0,737860.321,3755163.326,276.758,0.796,0.06825,14.425999999999998,49324.472669999996,-84.42733766399999,33.910053061,97
1,815923.0,737860.325,3755163.332,276.61,0.82,0.05797000000000001,14.424000000000001,49324.4727,-84.427337619,33.910053121,97
1,815924.0,737860.316,3755163.333,276.461,0.8,0.04768,14.409,49324.47274,-84.427337715,33.910053125,97
1,815925.0,737860.32,3755163.339,276.313,0.8,0.0374,14.409,49324.47277,-84.42733767899999,33.91005318,97
1,815926.0,737860.303,3755163.335,276.165,0.827,0.02712,14.388,49324.4728,-84.427337864,33.910053148,97
1,815928.0,737860.298,3755163.342,275.869,0.769,0.00655,14.383,49324.47287,-84.427337916,33.910053211,97
1,816041.0,737860.304,3755163.348,276.753,0.796,0.06815,14.363,49324.48598,-84.42733783899999,33.910053271,97
1,816042.0,737860.299,3755163.35,276.605,0.812,0.05786,14.35,49324.48602,-84.427337901,33.910053288,97
1,816043.0,737860.299,3755163.355,276.458,0.812,0.047580000000000004,14.345,49324.48605,-84.4273379,33.91005333,97
1,816044.0,737860.283,3755163.351,276.31,0.792,0.0373,14.324000000000002,49324.48608,-84.42733807,33.910053303000005,97
1,816045.0,737860.29,3755163.36,276.162,0.827,0.02702,14.33,49324.48612,-84.427337991,33.910053376,97
1,816046.0,737860.272,3755163.355,276.015,0.804,0.016730000000000002,14.309000000000001,49324.48615,-84.42733819,33.910053338000004,97
1,816160.0,737860.293,3755163.374,276.75,0.796,0.06815,14.306,49324.4993,-84.427337956,33.910053503,97
1,816161.0,737860.273,3755163.368,276.602,0.784,0.05786,14.277000000000001,49324.49933,-84.427338174,33.910053458,97
1,816162.0,737860.275,3755163.374,276.455,0.8,0.047580000000000004,14.274000000000001,49324.49937,-84.42733815300001,33.910053507,97
